beneficiary_id,Beneficiary_creationDate,Beneficiary_modificationdate,subscription_id,Subscription_CreationDate,Subscription_modificationDate
1409169,"2015-10-28 17:24:01","2015-10-28 17:24:01",1409170,"2015-10-28 17:24:01","2016-12-24 22:43:16"
1409286,"2015-10-28 17:24:02","2015-10-28 17:24:02",1409287,"2015-10-28 17:24:02","2016-12-19 22:49:30"
1409439,"2015-10-28 17:24:02","2015-10-28 17:24:02",1409440,"2015-10-28 17:24:02","2016-12-18 18:28:56"
1409484,"2015-10-28 17:24:03","2015-10-28 17:24:03",1409485,"2015-10-28 17:24:03","2016-12-11 22:48:05"
1409553,"2015-10-28 17:24:03","2015-10-28 17:24:03",1409554,"2015-10-28 17:24:03","2016-12-20 22:55:17"
1409556,"2015-10-28 17:24:03","2015-10-28 17:24:03",1409557,"2015-10-28 17:24:03","2017-02-01 22:43:57"
1409766,"2015-10-28 17:24:04","2015-10-28 17:24:04",1409767,"2015-10-28 17:24:04","2016-12-07 00:05:33"
1409769,"2015-10-28 17:24:04","2015-10-28 17:24:04",1409770,"2015-10-28 17:24:04","2016-12-08 22:46:21"
1409859,"2015-10-28 17:24:04","2015-10-28 17:24:04",1409860,"2015-10-28 17:24:04","2016-12-08 22:44:10"
1409865,"2015-10-28 17:24:04","2015-10-28 17:24:04",1409866,"2015-10-28 17:24:04","2017-01-02 22:40:42"
1409967,"2015-10-28 17:24:05","2015-10-28 17:24:05",1409968,"2015-10-28 17:24:05","2016-12-08 22:44:10"
1410114,"2015-10-28 17:24:06","2015-10-28 17:24:06",1410115,"2015-10-28 17:24:06","2016-12-16 22:46:27"
1410138,"2015-10-28 17:24:06","2015-10-28 17:24:06",1410139,"2015-10-28 17:24:06","2016-12-20 23:52:54"
1410144,"2015-10-28 17:24:06","2015-10-28 17:24:06",1410145,"2015-10-28 17:24:06","2016-12-20 23:52:54"
1410153,"2015-10-28 17:24:06","2015-10-28 17:24:06",1410154,"2015-10-28 17:24:06","2016-12-05 00:51:28"
1410225,"2015-10-28 17:24:06","2015-10-28 17:24:06",1410226,"2015-10-28 17:24:06","2016-12-23 22:43:56"
1410246,"2015-10-28 17:24:06","2015-10-28 17:24:06",1410247,"2015-10-28 17:24:06","2016-12-12 22:46:24"
1410249,"2015-10-28 17:24:06","2015-10-28 17:24:06",1410250,"2015-10-28 17:24:06","2016-12-02 05:20:13"
1410333,"2015-10-28 17:24:07","2015-10-28 17:24:07",1410334,"2015-10-28 17:24:07","2016-12-26 22:44:59"
1410360,"2015-10-28 17:24:07","2015-10-28 17:24:07",1410361,"2015-10-28 17:24:07","2016-12-05 00:35:28"
1410624,"2015-10-28 17:24:08","2015-10-28 17:24:08",1410625,"2015-10-28 17:24:08","2016-12-06 23:50:39"
1410825,"2015-10-28 17:24:09","2015-10-28 17:24:09",1410826,"2015-10-28 17:24:09","2016-12-02 23:54:02"
1410864,"2015-10-28 17:24:09","2015-10-28 17:24:09",1410865,"2015-10-28 17:24:09","2016-12-20 12:29:49"
1410867,"2015-10-28 17:24:09","2015-10-28 17:24:09",1410868,"2015-10-28 17:24:09","2016-12-20 23:52:54"
1410873,"2015-10-28 17:24:09","2015-10-28 17:24:09",1410874,"2015-10-28 17:24:09","2016-12-23 22:49:34"
1410876,"2015-10-28 17:24:09","2015-10-28 17:24:09",1410877,"2015-10-28 17:24:09","2017-01-18 22:40:17"
1410963,"2015-10-28 17:24:10","2015-10-28 17:24:10",1410964,"2015-10-28 17:24:10","2016-12-13 23:15:48"
1410969,"2015-10-28 17:24:10","2015-10-28 17:24:10",1410970,"2015-10-28 17:24:10","2016-12-20 23:52:54"
1411050,"2015-10-28 17:24:10","2015-10-28 17:24:10",1411051,"2015-10-28 17:24:10","2016-12-03 00:21:45"
1411056,"2015-10-28 17:24:10","2015-10-28 17:24:10",1411057,"2015-10-28 17:24:10","2016-12-07 22:44:41"
1411272,"2015-10-28 17:24:11","2015-10-28 17:24:11",1411273,"2015-10-28 17:24:11","2017-01-01 22:40:50"
1411275,"2015-10-28 17:24:11","2015-10-28 17:24:11",1411276,"2015-10-28 17:24:11","2017-01-01 22:40:50"
1411278,"2015-10-28 17:24:11","2015-10-28 17:24:11",1411279,"2015-10-28 17:24:11","2016-12-25 22:40:47"
1411281,"2015-10-28 17:24:11","2015-10-28 17:24:11",1411282,"2015-10-28 17:24:11","2016-12-09 22:42:54"
1411287,"2015-10-28 17:24:11","2015-10-28 17:24:11",1411288,"2015-10-28 17:24:11","2016-12-15 22:49:03"
1411317,"2015-10-28 17:24:11","2015-10-28 17:24:11",1411318,"2015-10-28 17:24:11","2016-12-11 22:46:51"
1411425,"2015-10-28 17:24:12","2015-10-28 17:24:12",1411426,"2015-10-28 17:24:12","2016-12-15 22:50:13"
1411590,"2015-10-28 17:24:13","2015-10-28 17:24:13",1411591,"2015-10-28 17:24:13","2016-12-20 12:38:36"
1411641,"2015-10-28 17:24:13","2015-10-28 17:24:13",1411642,"2015-10-28 17:24:13","2016-12-10 22:45:00"
1412055,"2015-10-28 17:24:15","2015-10-28 17:24:15",1412056,"2015-10-28 17:24:15","2016-12-04 00:06:16"
1412058,"2015-10-28 17:24:15","2015-10-28 17:24:15",1412059,"2015-10-28 17:24:15","2016-12-19 22:49:30"
1412202,"2015-10-28 17:24:16","2015-10-28 17:24:16",1412203,"2015-10-28 17:24:16","2016-12-07 22:44:41"
1412205,"2015-10-28 17:24:16","2015-10-28 17:24:16",1412206,"2015-10-28 17:24:16","2016-12-20 23:52:55"
1412208,"2015-10-28 17:24:16","2015-10-28 17:24:16",1412209,"2015-10-28 17:24:16","2016-12-14 22:44:16"
1412211,"2015-10-28 17:24:16","2015-10-28 17:24:16",1412212,"2015-10-28 17:24:16","2016-12-13 23:12:33"
1412292,"2015-10-28 17:24:16","2015-10-28 17:24:16",1412293,"2015-10-28 17:24:16","2016-12-02 02:01:24"
1412304,"2015-10-28 17:24:16","2015-10-28 17:24:16",1412305,"2015-10-28 17:24:16","2016-12-30 22:43:20"
1412424,"2015-10-28 17:24:17","2015-10-28 17:24:17",1412425,"2015-10-28 17:24:17","2016-12-05 00:55:18"
1412436,"2015-10-28 17:24:17","2015-10-28 17:24:17",1412437,"2015-10-28 17:24:17","2016-12-06 00:04:09"
1412439,"2015-10-28 17:24:17","2015-10-28 17:24:17",1412440,"2015-10-28 17:24:17","2016-12-07 22:47:56"
1412727,"2015-10-28 17:24:18","2015-10-28 17:24:18",1412728,"2015-10-28 17:24:18","2016-12-20 17:06:50"
1412748,"2015-10-28 17:24:18","2015-10-28 17:24:18",1412749,"2015-10-28 17:24:18","2016-12-24 22:40:27"
1412838,"2015-10-28 17:24:19","2015-10-28 17:24:19",1412839,"2015-10-28 17:24:19","2016-12-27 22:43:43"
1412973,"2015-10-28 17:24:19","2015-10-28 17:24:19",1412974,"2015-10-28 17:24:19","2016-12-20 15:02:44"
1413033,"2015-10-28 17:24:20","2015-10-28 17:24:20",1413034,"2015-10-28 17:24:20","2016-12-05 23:54:45"
1413051,"2015-10-28 17:24:20","2015-10-28 17:24:20",1413052,"2015-10-28 17:24:20","2016-12-05 00:51:28"
1413129,"2015-10-28 17:24:20","2015-10-28 17:24:20",1413130,"2015-10-28 17:24:20","2016-12-27 22:46:39"
1413135,"2015-10-28 17:24:20","2015-10-28 17:24:20",1413136,"2015-10-28 17:24:20","2016-12-18 22:52:57"
1413174,"2015-10-28 17:24:20","2015-10-28 17:24:20",1413175,"2015-10-28 17:24:20","2016-12-13 23:12:33"
1413195,"2015-10-28 17:24:20","2015-10-28 17:24:20",1413196,"2015-10-28 17:24:21","2016-12-19 22:49:30"
1413285,"2015-10-28 17:24:21","2015-10-28 17:24:21",1413286,"2015-10-28 17:24:21","2016-12-17 22:48:58"
1413291,"2015-10-28 17:24:21","2015-10-28 17:24:21",1413292,"2015-10-28 17:24:21","2016-12-12 22:49:17"
1413357,"2015-10-28 17:24:21","2015-10-28 17:24:21",1413358,"2015-10-28 17:24:21","2016-12-20 15:59:55"
1413423,"2015-10-28 17:24:22","2015-10-28 17:24:22",1413424,"2015-10-28 17:24:22","2016-12-11 22:46:51"
1413753,"2015-10-28 17:24:23","2015-10-28 17:24:23",1413754,"2015-10-28 17:24:23","2016-12-02 23:54:02"
1413939,"2015-10-28 17:24:24","2015-10-28 17:24:24",1413940,"2015-10-28 17:24:24","2016-12-24 22:42:44"
1414062,"2015-10-28 17:24:25","2015-10-28 17:24:25",1414063,"2015-10-28 17:24:25","2016-12-20 11:55:19"
1414065,"2015-10-28 17:24:25","2015-10-28 17:24:25",1414066,"2015-10-28 17:24:25","2017-01-04 22:38:21"
1414134,"2015-10-28 17:24:25","2015-10-28 17:24:25",1414135,"2015-10-28 17:24:25","2016-12-10 22:45:00"
1414374,"2015-10-28 17:24:26","2015-10-28 17:24:26",1414375,"2015-10-28 17:24:26","2016-12-20 12:39:23"
1414494,"2015-10-28 17:24:27","2015-10-28 17:24:27",1414495,"2015-10-28 17:24:27","2016-12-05 00:35:29"
1414500,"2015-10-28 17:24:27","2015-10-28 17:24:27",1414501,"2015-10-28 17:24:27","2016-12-20 16:07:02"
1414551,"2015-10-28 17:24:27","2015-10-28 17:24:27",1414552,"2015-10-28 17:24:27","2016-12-06 00:04:11"
1414569,"2015-10-28 17:24:27","2015-10-28 17:24:27",1414570,"2015-10-28 17:24:27","2016-12-20 22:53:35"
1414596,"2015-10-28 17:24:27","2015-10-28 17:24:27",1414597,"2015-10-28 17:24:27","2016-12-24 22:43:16"
1414617,"2015-10-28 17:24:27","2015-10-28 17:24:27",1414618,"2015-10-28 17:24:27","2016-12-20 17:07:01"
1414626,"2015-10-28 17:24:27","2015-10-28 17:24:27",1414627,"2015-10-28 17:24:27","2016-12-16 22:48:12"
1414908,"2015-10-28 17:24:29","2015-10-28 17:24:29",1414909,"2015-10-28 17:24:29","2016-12-05 23:54:46"
1414932,"2015-10-28 17:24:29","2015-10-28 17:24:29",1414933,"2015-10-28 17:24:29","2016-12-10 22:43:34"
1414935,"2015-10-28 17:24:29","2015-10-28 17:24:29",1414936,"2015-10-28 17:24:29","2017-01-08 23:19:49"
1414965,"2015-10-28 17:24:29","2015-10-28 17:24:29",1414966,"2015-10-28 17:24:29","2016-12-20 16:06:45"
1414968,"2015-10-28 17:24:29","2015-10-28 17:24:29",1414969,"2015-10-28 17:24:29","2016-12-14 22:42:52"
1415076,"2015-10-28 17:24:30","2015-10-28 17:24:30",1415077,"2015-10-28 17:24:30","2016-12-20 13:12:05"
1415079,"2015-10-28 17:24:30","2015-10-28 17:24:30",1415080,"2015-10-28 17:24:30","2016-12-20 23:52:55"
1415100,"2015-10-28 17:24:30","2015-10-28 17:24:30",1415101,"2015-10-28 17:24:30","2016-12-07 22:44:41"
1415238,"2015-10-28 17:24:30","2015-10-28 17:24:30",1415239,"2015-10-28 17:24:30","2016-12-04 00:07:06"
1415262,"2015-10-28 17:24:30","2015-10-28 17:24:30",1415263,"2015-10-28 17:24:30","2016-12-13 23:12:33"
1415265,"2015-10-28 17:24:30","2015-10-28 17:24:30",1415266,"2015-10-28 17:24:30","2016-12-12 22:46:24"
1415268,"2015-10-28 17:24:30","2015-10-28 17:24:30",1415269,"2015-10-28 17:24:30","2017-01-06 15:15:54"
1415271,"2015-10-28 17:24:30","2015-10-28 17:24:31",1415272,"2015-10-28 17:24:31","2016-12-17 22:48:58"
1415274,"2015-10-28 17:24:31","2015-10-28 17:24:31",1415275,"2015-10-28 17:24:31","2016-12-17 22:48:58"
1415313,"2015-10-28 17:24:31","2015-10-28 17:24:31",1415314,"2015-10-28 17:24:31","2016-12-03 23:54:29"
1415382,"2015-10-28 17:24:31","2015-10-28 17:24:31",1415383,"2015-10-28 17:24:31","2016-12-20 13:34:30"
1415388,"2015-10-28 17:24:31","2015-10-28 17:24:31",1415389,"2015-10-28 17:24:31","2016-12-09 22:42:54"
1415412,"2015-10-28 17:24:31","2015-10-28 17:24:31",1415413,"2015-10-28 17:24:31","2016-12-12 22:49:18"
1415451,"2015-10-28 17:24:31","2015-10-28 17:24:31",1415452,"2015-10-28 17:24:31","2016-12-20 12:29:53"
1415457,"2015-10-28 17:24:31","2015-10-28 17:24:31",1415458,"2015-10-28 17:24:31","2016-12-20 23:52:55"
1415469,"2015-10-28 17:24:31","2015-10-28 17:24:31",1415470,"2015-10-28 17:24:31","2016-12-20 16:12:53"
1415496,"2015-10-28 17:24:32","2015-10-28 17:24:32",1415497,"2015-10-28 17:24:32","2016-12-12 22:46:24"
1415514,"2015-10-28 17:24:32","2015-10-28 17:24:32",1415515,"2015-10-28 17:24:32","2016-12-13 23:16:45"
1415655,"2015-10-28 17:24:32","2015-10-28 17:24:32",1415656,"2015-10-28 17:24:32","2017-01-25 22:44:45"
1415730,"2015-10-28 17:24:33","2015-10-28 17:24:33",1415731,"2015-10-28 17:24:33","2017-01-16 22:36:38"
1415883,"2015-10-28 17:24:33","2015-10-28 17:24:33",1415884,"2015-10-28 17:24:33","2016-12-20 23:52:55"
1415913,"2015-10-28 17:24:34","2015-10-28 17:24:34",1415914,"2015-10-28 17:24:34","2016-12-20 22:53:35"
1416177,"2015-10-28 17:24:35","2015-10-28 17:24:35",1416178,"2015-10-28 17:24:35","2016-12-20 15:11:47"
1416183,"2015-10-28 17:24:35","2015-10-28 17:24:35",1416184,"2015-10-28 17:24:35","2016-12-20 15:51:00"
1416225,"2015-10-28 17:24:35","2015-10-28 17:24:35",1416226,"2015-10-28 17:24:35","2016-12-25 22:40:47"
1416231,"2015-10-28 17:24:35","2015-10-28 17:24:35",1416232,"2015-10-28 17:24:35","2016-12-06 00:04:12"
1416234,"2015-10-28 17:24:35","2015-10-28 17:24:35",1416235,"2015-10-28 17:24:35","2016-12-27 22:45:20"
1416276,"2015-10-28 17:24:35","2015-10-28 17:24:35",1416277,"2015-10-28 17:24:35","2016-12-10 22:45:01"
1416327,"2015-10-28 17:24:36","2015-10-28 17:24:36",1416328,"2015-10-28 17:24:36","2016-12-26 22:43:20"
1416378,"2015-10-28 17:24:36","2015-10-28 17:24:36",1416379,"2015-10-28 17:24:36","2016-12-14 22:42:52"
1416396,"2015-10-28 17:24:36","2015-10-28 17:24:36",1416397,"2015-10-28 17:24:36","2016-12-19 22:50:49"
1416411,"2015-10-28 17:24:36","2015-10-28 17:24:36",1416412,"2015-10-28 17:24:36","2016-12-07 22:44:41"
1416414,"2015-10-28 17:24:36","2015-10-28 17:24:36",1416415,"2015-10-28 17:24:36","2016-12-28 22:44:55"
1416438,"2015-10-28 17:24:36","2015-10-28 17:24:36",1416439,"2015-10-28 17:24:36","2017-01-04 22:38:21"
1416486,"2015-10-28 17:24:36","2015-10-28 17:24:36",1416487,"2015-10-28 17:24:36","2016-12-30 22:43:20"
1416489,"2015-10-28 17:24:36","2015-10-28 17:24:36",1416490,"2015-10-28 17:24:36","2016-12-20 23:52:56"
1416507,"2015-10-28 17:24:36","2015-10-28 17:24:36",1416508,"2015-10-28 17:24:36","2016-12-02 02:01:38"
1416510,"2015-10-28 17:24:36","2015-10-28 17:24:36",1416511,"2015-10-28 17:24:36","2016-12-14 22:42:52"
1416519,"2015-10-28 17:24:37","2015-10-28 17:24:37",1416520,"2015-10-28 17:24:37","2016-12-08 22:44:10"
1416528,"2015-10-28 17:24:37","2015-10-28 17:24:37",1416529,"2015-10-28 17:24:37","2016-12-20 23:52:56"
1416597,"2015-10-28 17:24:37","2015-10-28 17:24:37",1416598,"2015-10-28 17:24:37","2016-12-08 22:44:10"
1416600,"2015-10-28 17:24:37","2015-10-28 17:24:37",1416601,"2015-10-28 17:24:37","2016-12-12 22:49:18"
1416603,"2015-10-28 17:24:37","2015-10-28 17:24:37",1416604,"2015-10-28 17:24:37","2016-12-12 22:46:24"
1416618,"2015-10-28 17:24:37","2015-10-28 17:24:37",1416619,"2015-10-28 17:24:37","2016-12-20 23:52:56"
1416639,"2015-10-28 17:24:37","2015-10-28 17:24:37",1416640,"2015-10-28 17:24:37","2016-12-15 22:49:03"
1416822,"2015-10-28 17:24:38","2015-10-28 17:24:38",1416823,"2015-10-28 17:24:38","2016-12-19 22:50:49"
1416825,"2015-10-28 17:24:38","2015-10-28 17:24:38",1416826,"2015-10-28 17:24:38","2016-12-03 07:24:22"
1416831,"2015-10-28 17:24:38","2015-10-28 17:24:38",1416832,"2015-10-28 17:24:38","2016-12-20 23:52:56"
1416882,"2015-10-28 17:24:38","2015-10-28 17:24:38",1416883,"2015-10-28 17:24:38","2016-12-27 22:43:43"
1416885,"2015-10-28 17:24:38","2015-10-28 17:24:38",1416886,"2015-10-28 17:24:38","2016-12-22 22:42:20"
1416927,"2015-10-28 17:24:38","2015-10-28 17:24:38",1416928,"2015-10-28 17:24:38","2016-12-07 22:44:41"
1416930,"2015-10-28 17:24:38","2015-10-28 17:24:38",1416931,"2015-10-28 17:24:38","2017-01-04 22:38:21"
1417134,"2015-10-28 17:24:39","2015-10-28 17:24:39",1417135,"2015-10-28 17:24:39","2016-12-07 22:49:34"
1417152,"2015-10-28 17:24:40","2015-10-28 17:24:40",1417153,"2015-10-28 17:24:40","2016-12-19 22:51:50"
1417182,"2015-10-28 17:24:40","2015-10-28 17:24:40",1417183,"2015-10-28 17:24:40","2016-12-15 22:49:03"
1417227,"2015-10-28 17:24:40","2015-10-28 17:24:40",1417228,"2015-10-28 17:24:40","2016-12-20 13:37:34"
1417413,"2015-10-28 17:24:41","2015-10-28 17:24:41",1417414,"2015-10-28 17:24:41","2016-12-13 23:17:17"
1417521,"2015-10-28 17:24:41","2015-10-28 17:24:41",1417522,"2015-10-28 17:24:41","2016-12-20 23:52:57"
1417677,"2015-10-28 17:24:42","2015-10-28 17:24:42",1417678,"2015-10-28 17:24:42","2016-12-17 22:50:33"
1417920,"2015-10-28 17:24:43","2015-10-28 17:24:43",1417921,"2015-10-28 17:24:43","2016-12-18 22:50:19"
1418001,"2015-10-28 17:24:44","2015-10-28 17:24:44",1418002,"2015-10-28 17:24:44","2016-12-20 17:06:48"
1418268,"2015-10-28 17:24:45","2015-10-28 17:24:45",1418269,"2015-10-28 17:24:45","2016-12-20 15:51:25"
1418295,"2015-10-28 17:24:45","2015-10-28 17:24:45",1418296,"2015-10-28 17:24:45","2016-12-20 14:33:54"
1418589,"2015-10-28 17:24:46","2015-10-28 17:24:46",1418590,"2015-10-28 17:24:46","2016-12-20 16:48:05"
1418856,"2015-10-28 17:24:48","2015-10-28 17:24:48",1418857,"2015-10-28 17:24:48","2016-12-18 22:51:37"
1419072,"2015-10-28 17:24:49","2015-10-28 17:24:49",1419073,"2015-10-28 17:24:49","2016-12-05 00:51:14"
1419075,"2015-10-28 17:24:49","2015-10-28 17:24:49",1419076,"2015-10-28 17:24:49","2016-12-14 22:42:53"
1419156,"2015-10-28 17:24:49","2015-10-28 17:24:49",1419157,"2015-10-28 17:24:49","2016-12-20 23:52:57"
1419438,"2015-10-28 17:24:51","2015-10-28 17:24:51",1419439,"2015-10-28 17:24:51","2017-03-26 22:46:23"
1419507,"2015-10-28 17:24:51","2015-10-28 17:24:51",1419508,"2015-10-28 17:24:51","2016-12-03 02:34:52"
1419570,"2015-10-28 17:24:51","2015-10-28 17:24:51",1419571,"2015-10-28 17:24:51","2016-12-08 22:44:10"
1419855,"2015-10-28 17:24:53","2015-10-28 17:24:53",1419856,"2015-10-28 17:24:53","2016-12-09 22:42:54"
1419924,"2015-10-28 17:24:53","2015-10-28 17:24:53",1419925,"2015-10-28 17:24:53","2016-12-05 00:35:29"
1420038,"2015-10-28 17:24:53","2015-10-28 17:24:53",1420039,"2015-10-28 17:24:53","2016-12-02 23:54:03"
1420290,"2015-10-28 17:24:54","2015-10-28 17:24:54",1420291,"2015-10-28 17:24:54","2016-12-03 00:21:46"
1420485,"2015-10-28 17:24:55","2015-10-28 17:24:55",1420486,"2015-10-28 17:24:55","2016-12-09 22:42:54"
1421055,"2015-10-28 17:24:58","2015-10-28 17:24:58",1421056,"2015-10-28 17:24:58","2016-12-18 22:50:19"
1421400,"2015-10-28 17:25:00","2015-10-28 17:25:00",1421401,"2015-10-28 17:25:00","2016-12-11 22:48:07"
1421403,"2015-10-28 17:25:00","2015-10-28 17:25:00",1421404,"2015-10-28 17:25:00","2016-12-11 22:48:07"
1421535,"2015-10-28 17:25:01","2015-10-28 17:25:01",1421536,"2015-10-28 17:25:01","2017-01-02 22:40:42"
1421550,"2015-10-28 17:25:01","2015-10-28 17:25:01",1421551,"2015-10-28 17:25:01","2016-12-06 00:04:15"
1421604,"2015-10-28 17:25:01","2015-10-28 17:25:01",1421605,"2015-10-28 17:25:01","2016-12-04 00:06:43"
1421643,"2015-10-28 17:25:01","2015-10-28 17:25:01",1421644,"2015-10-28 17:25:01","2016-12-08 22:46:22"
1421808,"2015-10-28 17:25:02","2015-10-28 17:25:02",1421809,"2015-10-28 17:25:02","2016-12-11 22:48:07"
1421892,"2015-10-28 17:25:02","2015-10-28 17:25:02",1421893,"2015-10-28 17:25:02","2016-12-20 11:55:13"
1421895,"2015-10-28 17:25:02","2015-10-28 17:25:02",1421896,"2015-10-28 17:25:02","2016-12-21 22:40:55"
1421967,"2015-10-28 17:25:03","2015-10-28 17:25:03",1421968,"2015-10-28 17:25:03","2016-12-07 22:44:41"
1422231,"2015-10-28 17:25:04","2015-10-28 17:25:04",1422232,"2015-10-28 17:25:04","2016-12-20 23:52:57"
1422351,"2015-10-28 17:25:04","2015-10-28 17:25:04",1422352,"2015-10-28 17:25:04","2016-12-20 23:52:57"
1422360,"2015-10-28 17:25:04","2015-10-28 17:25:04",1422361,"2015-10-28 17:25:04","2016-12-20 15:52:32"
1423041,"2015-10-28 17:25:08","2015-10-28 17:25:08",1423042,"2015-10-28 17:25:08","2016-12-20 15:35:53"
1423158,"2015-10-28 17:25:08","2015-10-28 17:25:08",1423159,"2015-10-28 17:25:08","2016-12-20 23:52:57"
1423164,"2015-10-28 17:25:08","2015-10-28 17:25:08",1423165,"2015-10-28 17:25:08","2016-12-07 22:44:41"
1423170,"2015-10-28 17:25:08","2015-10-28 17:25:08",1423171,"2015-10-28 17:25:08","2016-12-07 00:02:28"
1423338,"2015-10-28 17:25:09","2015-10-28 17:25:09",1423339,"2015-10-28 17:25:09","2016-12-17 22:48:58"
1423395,"2015-10-28 17:25:10","2015-10-28 17:25:10",1423396,"2015-10-28 17:25:10","2016-12-27 22:45:20"
1423398,"2015-10-28 17:25:10","2015-10-28 17:25:10",1423399,"2015-10-28 17:25:10","2016-12-17 22:48:58"
1423401,"2015-10-28 17:25:10","2015-10-28 17:25:10",1423402,"2015-10-28 17:25:10","2016-12-30 22:43:20"
1423404,"2015-10-28 17:25:10","2015-10-28 17:25:10",1423405,"2015-10-28 17:25:10","2016-12-27 22:43:43"
1423407,"2015-10-28 17:25:10","2015-10-28 17:25:10",1423408,"2015-10-28 17:25:10","2017-01-04 22:38:21"
1423416,"2015-10-28 17:25:10","2015-10-28 17:25:10",1423417,"2015-10-28 17:25:10","2017-08-22 20:31:34"
1423431,"2015-10-28 17:25:10","2015-10-28 17:25:10",1423432,"2015-10-28 17:25:10","2017-01-06 22:41:37"
1423434,"2015-10-28 17:25:10","2015-10-28 17:25:10",1423435,"2015-10-28 17:25:10","2016-12-25 22:42:27"
1423440,"2015-10-28 17:25:10","2015-10-28 17:25:10",1423441,"2015-10-28 17:25:10","2016-12-20 14:48:49"
1423446,"2015-10-28 17:25:10","2015-10-28 17:25:10",1423447,"2015-10-28 17:25:10","2016-12-20 14:15:30"
1423590,"2015-10-28 17:25:10","2015-10-28 17:25:10",1423591,"2015-10-28 17:25:10","2016-12-05 23:54:46"
1423602,"2015-10-28 17:25:11","2015-10-28 17:25:11",1423603,"2015-10-28 17:25:11","2017-01-03 22:40:28"
1423635,"2015-10-28 17:25:11","2015-10-28 17:25:11",1423636,"2015-10-28 17:25:11","2016-12-05 00:51:29"
1423692,"2015-10-28 17:25:11","2015-10-28 17:25:11",1423693,"2015-10-28 17:25:11","2016-12-17 22:50:34"
1423761,"2015-10-28 17:25:11","2015-10-28 17:25:11",1423762,"2015-10-28 17:25:11","2016-12-06 00:04:16"
1423782,"2015-10-28 17:25:11","2015-10-28 17:25:11",1423783,"2015-10-28 17:25:11","2016-12-07 22:44:41"
1423824,"2015-10-28 17:25:12","2015-10-28 17:25:12",1423825,"2015-10-28 17:25:12","2016-12-17 22:48:58"
1423827,"2015-10-28 17:25:12","2015-10-28 17:25:12",1423828,"2015-10-28 17:25:12","2016-12-20 22:53:37"
1423839,"2015-10-28 17:25:12","2015-10-28 17:25:12",1423840,"2015-10-28 17:25:12","2016-12-17 22:52:11"
1423890,"2015-10-28 17:25:12","2015-10-28 17:25:12",1423891,"2015-10-28 17:25:12","2016-12-09 22:42:54"
1423935,"2015-10-28 17:25:12","2015-10-28 17:25:12",1423936,"2015-10-28 17:25:12","2016-12-22 22:42:20"
1424199,"2015-10-28 17:25:13","2015-10-28 17:25:13",1424200,"2015-10-28 17:25:13","2016-12-17 22:48:58"
1424205,"2015-10-28 17:25:13","2015-10-28 17:25:13",1424206,"2015-10-28 17:25:13","2016-12-20 15:13:08"
1424208,"2015-10-28 17:25:13","2015-10-28 17:25:13",1424209,"2015-10-28 17:25:13","2016-12-20 15:43:28"
1424211,"2015-10-28 17:25:13","2015-10-28 17:25:14",1424212,"2015-10-28 17:25:14","2016-12-30 22:41:31"
1424214,"2015-10-28 17:25:14","2015-10-28 17:25:14",1424215,"2015-10-28 17:25:14","2016-12-04 19:00:28"
1424223,"2015-10-28 17:25:14","2015-10-28 17:25:14",1424224,"2015-10-28 17:25:14","2017-01-03 22:40:30"
1424301,"2015-10-28 17:25:14","2015-10-28 17:25:14",1424302,"2015-10-28 17:25:14","2016-12-14 22:42:53"
1424385,"2015-10-28 17:25:14","2015-10-28 17:25:14",1424386,"2015-10-28 17:25:14","2016-12-27 22:43:43"
1424388,"2015-10-28 17:25:14","2015-10-28 17:25:14",1424389,"2015-10-28 17:25:14","2016-12-20 23:52:58"
1424610,"2015-10-28 17:25:15","2015-10-28 17:25:15",1424611,"2015-10-28 17:25:15","2016-12-20 13:34:08"
1424793,"2015-10-28 17:25:16","2015-10-28 17:25:16",1424794,"2015-10-28 17:25:16","2017-01-01 22:42:32"
1424796,"2015-10-28 17:25:16","2015-10-28 17:25:16",1424797,"2015-10-28 17:25:16","2017-01-12 22:37:18"
1424838,"2015-10-28 17:25:17","2015-10-28 17:25:17",1424839,"2015-10-28 17:25:17","2016-12-12 22:46:24"
1425201,"2015-10-28 17:25:18","2015-10-28 17:25:18",1425202,"2015-10-28 17:25:18","2016-12-06 23:50:40"
1425450,"2015-10-28 17:25:20","2015-10-28 17:25:20",1425451,"2015-10-28 17:25:20","2016-12-20 23:52:58"
1425522,"2015-10-28 17:25:20","2015-10-28 17:25:20",1425523,"2015-10-28 17:25:20","2017-01-01 11:58:29"
1425525,"2015-10-28 17:25:20","2015-10-28 17:25:20",1425526,"2015-10-28 17:25:20","2016-12-27 22:43:43"
1425585,"2015-10-28 17:25:20","2015-10-28 17:25:20",1425586,"2015-10-28 17:25:20","2016-12-12 22:46:24"
1425648,"2015-10-28 17:25:20","2015-10-28 17:25:20",1425649,"2015-10-28 17:25:20","2016-12-09 22:42:54"
1425657,"2015-10-28 17:25:21","2015-10-28 17:25:21",1425658,"2015-10-28 17:25:21","2016-12-09 22:42:54"
1425678,"2015-10-28 17:25:21","2015-10-28 17:25:21",1425679,"2015-10-28 17:25:21","2016-12-21 22:40:55"
1425681,"2015-10-28 17:25:21","2015-10-28 17:25:21",1425682,"2015-10-28 17:25:21","2016-12-20 23:52:58"
1425726,"2015-10-28 17:25:21","2015-10-28 17:25:21",1425727,"2015-10-28 17:25:21","2016-12-07 22:44:41"
